date,climate,max_temp,min_temp,site,wind
2014-05-29,11,23,37,枣庄,0
2014-05-29,11,28,39,济南,4
2014-05-29,10,22,30,威海,6
2014-05-29,10,19,29,烟台,6
2014-05-29,10,22,35,东营,4
2014-05-29,11,23,39,淄博,4
2014-05-29,10,21,37,泰安,4
2014-05-29,11,20,28,青岛,4
2014-05-30,10,23,36,淄博,4
2014-05-30,10,24,36,德州,4
2014-05-30,11,21,31,威海,5
2014-05-30,10,23,34,济宁,4
2014-05-30,10,20,26,青岛,4
2014-05-30,10,22,30,日照,4
2014-05-30,10,23,36,潍坊,4
2014-05-30,10,23,34,枣庄,4
2014-05-30,11,24,37,东营,4
2014-05-30,10,28,37,济南,3
2014-05-30,10,19,31,烟台,5
2014-05-30,10,23,35,泰安,4
2014-05-30,10,22,37,滨州,0
2014-05-31,5,20,30,德州,4
2014-05-31,5,21,32,济南,4
2014-05-31,9,18,25,威海,6
2014-05-31,5,17,30,潍坊,5
2014-05-31,5,19,28,泰安,4
2014-05-31,7,21,28,济宁,4
2014-05-31,9,19,24,烟台,5
2014-05-31,8,17,21,青岛,6
2014-05-31,5,19,31,东营,4
2014-05-31,5,18,31,淄博,4
2014-05-31,6,20,29,枣庄,4
2014-05-31,6,18,24,日照,5
2014-05-31,9,19,31,滨州,4
2014-06-01,7,16,20,日照,6
2014-06-01,9,17,25,济宁,4
2014-06-01,7,16,19,潍坊,5
2014-06-01,11,16,21,滨州,4
2014-06-01,7,15,20,威海,7
2014-06-01,8,16,20,淄博,4
2014-06-01,9,17,25,枣庄,0
2014-06-01,5,17,25,德州,4
2014-06-01,4,16,19,青岛,6
2014-06-01,6,14,17,烟台,7
2014-06-01,5,16,20,东营,5
2014-06-01,11,16,22,济南,4
2014-06-01,9,16,23,泰安,4
2014-06-02,10,18,28,枣庄,0
2014-06-02,10,16,29,德州,4
2014-06-02,10,17,28,济宁,4
2014-06-02,10,16,22,青岛,5
2014-06-02,9,15,24,潍坊,5
2014-06-02,10,15,25,东营,0
2014-06-02,9,16,27,泰安,4
2014-06-02,10,14,28,淄博,4
2014-06-02,8,15,20,威海,6
2014-06-02,10,15,26,滨州,4
2014-06-02,8,15,19,烟台,6
2014-06-02,10,14,28,济南,3
2014-06-02,9,16,24,日照,6
2014-06-03,10,17,29,济南,3
2014-06-03,10,15,29,滨州,0
2014-06-03,10,15,29,淄博,3
2014-06-03,9,16,23,烟台,5
2014-06-03,10,16,23,日照,4
2014-06-03,10,17,27,东营,4
2014-06-03,10,17,27,枣庄,0
2014-06-03,8,15,22,威海,5
2014-06-03,10,16,25,青岛,4
2014-06-03,10,15,29,泰安,3
2014-06-03,11,18,31,德州,4
2014-06-03,10,16,27,潍坊,4
2014-06-03,11,17,29,济宁,0
2014-06-04,11,17,26,烟台,4
2014-06-04,10,21,34,济南,3
2014-06-04,10,16,24,威海,5
2014-06-04,10,17,25,青岛,4
2014-06-04,10,17,25,日照,4
2014-06-04,10,18,30,东营,4
2014-06-04,10,19,33,德州,4
2014-06-04,10,20,33,济宁,3
2014-06-04,10,19,31,枣庄,0
2014-06-04,10,19,33,泰安,4
2014-06-04,10,16,31,潍坊,4
2014-06-04,11,17,33,淄博,3
2014-06-04,10,17,32,滨州,0
2014-06-05,10,18,26,日照,4
2014-06-05,10,18,24,青岛,4
2014-06-05,10,20,34,淄博,3
2014-06-05,10,20,34,济宁,3
2014-06-05,10,18,27,威海,5
2014-06-05,9,20,33,滨州,0
2014-06-05,9,20,33,泰安,3
2014-06-05,10,17,26,烟台,4
2014-06-05,9,20,33,东营,4
2014-06-05,9,20,33,枣庄,0
2014-06-05,5,24,34,济南,4
2014-06-05,10,19,32,潍坊,4
2014-06-05,5,22,34,德州,4
2014-06-06,5,20,32,济宁,3
2014-06-06,5,18,30,滨州,0
2014-06-06,5,18,28,东营,0
2014-06-06,5,19,31,泰安,3
2014-06-06,5,18,26,青岛,4
2014-06-06,5,18,27,日照,4
2014-06-06,5,18,30,德州,5
2014-06-06,5,22,32,枣庄,0
2014-06-06,5,18,31,济南,4
2014-06-06,5,18,23,威海,5
2014-06-06,5,18,31,淄博,4
2014-06-06,5,17,24,烟台,6
2014-06-06,11,18,30,潍坊,4
2014-06-07,10,15,31,烟台,5
2014-06-07,10,17,26,青岛,4
2014-06-07,10,18,32,东营,4
2014-06-07,10,18,34,泰安,4
2014-06-07,5,18,27,日照,4
2014-06-07,11,21,35,济宁,4
2014-06-07,11,21,34,济南,4
2014-06-07,11,18,30,潍坊,4
2014-06-07,5,18,30,德州,5
2014-06-07,11,18,33,淄博,4
2014-06-07,5,18,30,滨州,0
2014-06-07,10,19,32,枣庄,0
2014-06-07,9,16,27,威海,5
2014-06-08,10,15,31,烟台,5
2014-06-08,10,18,32,东营,4
2014-06-08,10,17,26,青岛,4
2014-06-08,5,18,30,德州,5
2014-06-08,9,16,27,威海,5
2014-06-08,11,18,33,淄博,4
2014-06-08,5,18,30,滨州,0
2014-06-08,11,21,34,济南,4
2014-06-08,11,18,30,潍坊,4
2014-06-08,5,18,27,日照,4
2014-06-08,11,21,35,济宁,4
2014-06-08,10,18,34,泰安,4
2014-06-08,10,19,32,枣庄,0
2014-06-09,10,20,31,济南,3
2014-06-09,5,18,27,东营,4
2014-06-09,5,17,23,威海,5
2014-06-09,5,18,32,泰安,4
2014-06-09,5,17,30,淄博,4
2014-06-09,5,16,27,潍坊,4
2014-06-09,5,18,22,青岛,4
2014-06-09,5,17,24,烟台,5
2014-06-09,10,20,30,枣庄,3
2014-06-09,10,17,27,滨州,4
2014-06-09,10,22,32,济宁,3
2014-06-09,5,17,23,日照,4
2014-06-09,5,18,30,德州,4
2014-06-10,5,19,29,泰安,4
2014-06-10,9,18,29,德州,4
2014-06-10,5,17,27,潍坊,4
2014-06-10,10,18,29,枣庄,0
2014-06-10,5,18,25,东营,0
2014-06-10,5,19,29,济南,3
2014-06-10,5,16,22,威海,5
2014-06-10,10,20,31,济宁,4
2014-06-10,5,17,29,淄博,3
2014-06-10,5,16,21,烟台,4
2014-06-10,5,17,26,滨州,5
2014-06-10,5,18,24,日照,4
2014-06-10,10,17,24,青岛,4
2014-06-11,10,17,33,济宁,3
2014-06-11,11,16,29,潍坊,3
2014-06-11,10,17,30,滨州,0
2014-06-11,10,17,28,日照,4
2014-06-11,10,18,31,枣庄,0
2014-06-11,11,18,32,德州,4
2014-06-11,11,18,32,济南,0
2014-06-11,10,15,25,烟台,5
2014-06-11,11,15,32,淄博,3
2014-06-11,9,16,23,威海,4
2014-06-11,10,18,29,东营,4
2014-06-11,10,17,32,泰安,3
2014-06-11,10,17,29,青岛,4
2014-06-12,10,19,28,日照,4
2014-06-12,11,17,33,淄博,3
2014-06-12,10,18,26,烟台,5
2014-06-12,10,18,31,滨州,0
2014-06-12,10,20,34,济宁,3
2014-06-12,11,20,33,枣庄,0
2014-06-12,11,22,34,济南,0
2014-06-12,10,19,30,青岛,4
2014-06-12,11,18,25,威海,4
2014-06-12,11,19,29,东营,4
2014-06-12,10,18,29,潍坊,4
2014-06-12,11,21,34,德州,3
2014-06-12,10,18,32,泰安,3
2014-06-13,11,24,34,济南,3
2014-06-13,11,18,28,威海,5
2014-06-13,10,23,34,济宁,3
2014-06-13,10,23,34,德州,3
2014-06-13,11,18,28,烟台,4
2014-06-13,10,21,32,枣庄,3
2014-06-13,10,20,33,滨州,0
2014-06-13,11,19,34,淄博,3
2014-06-13,10,19,29,青岛,4
2014-06-13,10,20,32,东营,0
2014-06-13,10,20,28,日照,4
2014-06-13,10,19,33,潍坊,4
2014-06-13,10,21,33,泰安,3
2014-06-14,10,20,29,烟台,4
2014-06-14,9,22,33,淄博,3
2014-06-14,10,21,27,日照,4
2014-06-14,9,24,33,德州,4
2014-06-14,9,22,33,滨州,3
2014-06-14,5,23,30,济宁,0
2014-06-14,8,22,32,枣庄,4
2014-06-14,10,21,32,潍坊,4
2014-06-14,10,20,27,青岛,4
2014-06-14,11,20,30,威海,5
2014-06-14,10,22,33,东营,4
2014-06-14,9,26,32,济南,4
2014-06-14,5,22,31,泰安,3
2014-06-15,8,21,27,济宁,3
2014-06-15,5,22,29,潍坊,4
2014-06-15,9,21,25,青岛,4
2014-06-15,11,22,27,滨州,4
2014-06-15,11,20,26,泰安,4
2014-06-15,11,21,25,日照,4
2014-06-15,9,22,29,烟台,4
2014-06-15,11,22,29,淄博,4
2014-06-15,10,21,27,威海,5
2014-06-15,9,23,29,东营,4
2014-06-15,9,21,29,德州,4
2014-06-15,11,21,28,济南,3
2014-06-15,8,21,25,枣庄,0
2014-06-16,10,21,28,东营,4
2014-06-16,10,20,28,烟台,4
2014-06-16,9,20,30,淄博,4
2014-06-16,10,20,27,威海,5
2014-06-16,9,20,29,泰安,4
2014-06-16,10,21,28,潍坊,4
2014-06-16,9,21,30,德州,4
2014-06-16,10,20,31,济南,3
2014-06-16,10,20,30,枣庄,0
2014-06-16,9,20,29,滨州,4
2014-06-16,10,20,23,青岛,4
2014-06-16,9,20,30,济宁,3
2014-06-16,10,20,24,日照,4
2014-06-17,10,18,30,枣庄,0
2014-06-17,10,19,28,威海,5
2014-06-17,9,18,32,潍坊,4
2014-06-17,10,20,33,济宁,4
2014-06-17,9,20,30,东营,4
2014-06-17,10,20,33,淄博,4
2014-06-17,9,20,30,滨州,0
2014-06-17,10,19,26,日照,4
2014-06-17,10,20,33,济南,3
2014-06-17,10,19,28,烟台,4
2014-06-17,10,18,24,青岛,4
2014-06-17,5,21,31,德州,4
2014-06-17,5,20,31,泰安,4
2014-06-18,5,21,30,济宁,0
2014-06-18,5,21,27,淄博,4
2014-06-18,10,19,25,日照,4
2014-06-18,5,19,25,烟台,5
2014-06-18,10,20,26,威海,4
2014-06-18,5,20,25,德州,4
2014-06-18,5,21,27,潍坊,4
2014-06-18,5,21,26,东营,4
2014-06-18,5,21,26,滨州,4
2014-06-18,9,21,30,枣庄,0
2014-06-18,10,19,22,青岛,4
2014-06-18,5,20,27,济南,3
2014-06-18,5,21,27,泰安,4
2014-06-19,5,20,24,威海,5
2014-06-19,7,20,25,潍坊,4
2014-06-19,6,22,26,济宁,3
2014-06-19,6,18,23,滨州,4
2014-06-19,5,20,24,枣庄,4
2014-06-19,5,19,23,日照,4
2014-06-19,7,19,24,东营,0
2014-06-19,7,17,23,淄博,4
2014-06-19,4,19,23,泰安,4
2014-06-19,8,19,22,青岛,4
2014-06-19,4,18,23,济南,3
2014-06-19,4,18,25,德州,4
2014-06-19,7,19,23,烟台,5
2014-06-20,8,19,26,东营,4
2014-06-20,10,18,27,济南,3
2014-06-20,8,18,26,淄博,3
2014-06-20,8,19,22,烟台,4
2014-06-20,10,19,23,威海,5
2014-06-20,9,19,27,泰安,4
2014-06-20,9,20,27,济宁,3
2014-06-20,9,21,27,枣庄,0
2014-06-20,9,17,27,滨州,0
2014-06-20,11,19,23,青岛,4
2014-06-20,8,19,26,潍坊,4
2014-06-20,10,17,27,德州,4
2014-06-20,11,19,23,日照,4
2014-06-21,9,19,24,威海,4
2014-06-21,10,19,28,济南,3
2014-06-21,9,18,27,滨州,3
2014-06-21,9,20,29,济宁,3
2014-06-21,10,19,25,青岛,4
2014-06-21,10,18,29,淄博,3
2014-06-21,9,19,24,烟台,4
2014-06-21,9,19,28,枣庄,0
2014-06-21,9,20,25,日照,4
2014-06-21,10,19,29,潍坊,4
2014-06-21,10,18,27,东营,4
2014-06-21,9,19,28,泰安,3
2014-06-21,9,18,27,德州,3
2014-06-22,5,20,30,济南,3
2014-06-22,5,18,30,潍坊,4
2014-06-22,5,19,29,德州,3
2014-06-22,5,20,30,泰安,4
2014-06-22,9,19,27,日照,4
2014-06-22,5,19,29,滨州,0
2014-06-22,9,18,27,烟台,4
2014-06-22,10,19,25,威海,4
2014-06-22,10,19,29,青岛,4
2014-06-22,5,20,31,济宁,3
2014-06-22,10,19,29,东营,4
2014-06-22,5,18,30,淄博,4
2014-06-22,10,20,31,枣庄,0
2014-06-23,10,20,31,东营,0
2014-06-23,10,18,32,潍坊,4
2014-06-23,10,19,27,威海,4
2014-06-23,11,20,32,德州,4
2014-06-23,11,21,33,济宁,0
2014-06-23,11,18,32,滨州,3
2014-06-23,10,20,27,日照,4
2014-06-23,11,21,31,枣庄,3
2014-06-23,11,19,28,烟台,4
2014-06-23,10,21,32,济南,3
2014-06-23,10,20,32,淄博,3
2014-06-23,10,19,26,青岛,4
2014-06-23,10,20,32,泰安,3
2014-06-24,5,23,29,济南,3
2014-06-24,5,21,29,滨州,0
2014-06-24,9,20,26,日照,4
2014-06-24,5,23,28,济宁,4
2014-06-24,10,20,25,青岛,4
2014-06-24,5,24,27,德州,3
2014-06-24,5,21,30,淄博,4
2014-06-24,10,22,29,东营,0
2014-06-24,5,23,28,枣庄,0
2014-06-24,10,20,31,潍坊,4
2014-06-24,10,20,29,烟台,5
2014-06-24,10,20,29,威海,4
2014-06-24,5,22,28,泰安,3
2014-06-25,9,22,31,东营,4
2014-06-25,10,21,31,枣庄,0
2014-06-25,9,21,28,烟台,5
2014-06-25,9,21,29,威海,5
2014-06-25,10,22,32,济宁,3
2014-06-25,9,22,31,滨州,0
2014-06-25,10,20,25,青岛,4
2014-06-25,9,21,32,泰安,3
2014-06-25,10,22,31,淄博,3
2014-06-25,9,22,32,济南,3
2014-06-25,9,21,26,日照,4
2014-06-25,9,22,33,德州,3
2014-06-25,10,21,30,潍坊,4
2014-06-26,10,23,32,德州,4
2014-06-26,10,22,32,济宁,3
2014-06-26,5,21,27,威海,5
2014-06-26,10,22,31,枣庄,0
2014-06-26,10,22,32,济南,3
2014-06-26,10,22,31,滨州,0
2014-06-26,10,21,29,潍坊,4
2014-06-26,10,20,32,泰安,3
2014-06-26,5,20,27,烟台,5
2014-06-26,10,20,27,青岛,4
2014-06-26,10,23,30,东营,4
2014-06-26,10,20,30,日照,4
2014-06-26,10,21,31,淄博,3
2014-06-27,10,21,31,日照,4
2014-06-27,10,23,33,济宁,0
2014-06-27,10,20,29,威海,5
2014-06-27,11,19,34,淄博,3
2014-06-27,10,22,32,枣庄,0
2014-06-27,11,22,33,东营,4
2014-06-27,11,22,34,济南,0
2014-06-27,11,20,33,滨州,0
2014-06-27,10,19,29,烟台,5
2014-06-27,10,22,34,德州,3
2014-06-27,11,20,33,泰安,3
2014-06-27,10,19,34,潍坊,4
2014-06-27,10,20,31,青岛,4
2014-06-28,10,21,31,日照,4
2014-06-28,10,21,33,潍坊,4
2014-06-28,10,34,22,济南,0
2014-06-28,10,21,32,淄博,3
2014-06-28,11,21,30,威海,4
2014-06-28,5,23,31,济宁,0
2014-06-28,10,21,33,滨州,3
2014-06-28,10,22,30,青岛,4
2014-06-28,10,22,33,东营,0
2014-06-28,11,21,30,烟台,5
2014-06-28,9,20,30,泰安,3
2014-06-28,10,24,32,德州,4
2014-06-28,10,23,33,枣庄,0
2014-06-29,10,22,30,威海,4
2014-06-29,10,21,33,潍坊,4
2014-06-29,10,22,33,枣庄,0
2014-06-29,10,22,31,青岛,4
2014-06-29,10,22,30,日照,4
2014-06-29,5,20,30,淄博,4
2014-06-29,5,22,30,济南,3
2014-06-29,10,24,31,济宁,3
2014-06-29,10,22,30,烟台,4
2014-06-29,10,22,32,东营,0
2014-06-29,5,22,31,泰安,3
2014-06-29,5,22,31,德州,4
2014-06-29,9,21,30,滨州,0
2014-06-30,10,22,30,烟台,5
2014-06-30,10,24,33,枣庄,0
2014-06-30,5,24,31,东营,4
2014-06-30,10,23,27,青岛,4
2014-06-30,5,23,32,德州,3
2014-06-30,5,22,32,滨州,0
2014-06-30,10,23,32,潍坊,4
2014-06-30,10,22,30,威海,5
2014-06-30,9,22,29,日照,4
2014-06-30,10,24,33,济宁,3
2014-06-30,5,22,32,济南,3
2014-06-30,5,22,32,淄博,4
2014-06-30,5,23,32,泰安,3
2014-07-01,9,23,29,威海,5
2014-07-01,9,22,27,日照,4
2014-07-01,9,23,31,枣庄,4
2014-07-01,10,22,25,青岛,4
2014-07-01,11,23,31,潍坊,4
2014-07-01,5,22,31,滨州,3
2014-07-01,5,22,32,淄博,4
2014-07-01,7,23,32,德州,4
2014-07-01,5,22,33,济南,3
2014-07-01,5,22,28,烟台,5
2014-07-01,5,23,31,东营,4
2014-07-01,10,23,32,济宁,4
2014-07-01,5,22,32,泰安,4
2014-07-02,10,22,34,泰安,3
2014-07-02,10,23,34,德州,3
2014-07-02,10,22,35,济南,3
2014-07-02,10,21,33,济宁,3
2014-07-02,10,20,32,潍坊,4
2014-07-02,10,22,34,枣庄,0
2014-07-02,10,22,33,淄博,4
2014-07-02,10,22,33,东营,0
2014-07-02,9,21,27,威海,5
2014-07-02,9,20,28,烟台,4
2014-07-02,10,20,26,青岛,4
2014-07-02,9,21,32,滨州,3
2014-07-02,10,20,28,日照,4
2014-07-03,10,22,29,威海,4
2014-07-03,10,21,26,青岛,4
2014-07-03,5,22,32,枣庄,0
2014-07-03,5,23,30,济宁,3
2014-07-03,9,21,27,日照,4
2014-07-03,5,23,29,德州,4
2014-07-03,10,22,33,潍坊,4
2014-07-03,5,23,29,淄博,3
2014-07-03,5,23,30,滨州,0
2014-07-03,5,22,29,济南,3
2014-07-03,5,24,30,东营,0
2014-07-03,5,22,30,泰安,4
2014-07-03,10,21,28,烟台,4
2014-07-04,9,22,33,济宁,0
2014-07-04,5,23,32,德州,3
2014-07-04,10,23,33,潍坊,4
2014-07-04,9,24,32,东营,4
2014-07-04,10,21,31,淄博,3
2014-07-04,9,22,32,济南,3
2014-07-04,10,21,25,青岛,4
2014-07-04,10,22,27,威海,4
2014-07-04,9,23,31,枣庄,0
2014-07-04,10,21,26,日照,4
2014-07-04,10,22,31,烟台,5
2014-07-04,9,23,32,滨州,0
2014-07-04,5,21,32,泰安,4
2014-07-05,9,21,27,烟台,5
2014-07-05,10,20,30,潍坊,4
2014-07-05,10,20,31,滨州,0
2014-07-05,10,21,32,泰安,3
2014-07-05,10,21,31,枣庄,0
2014-07-05,11,21,25,青岛,4
2014-07-05,10,21,32,济宁,3
2014-07-05,10,21,30,东营,4
2014-07-05,10,20,32,淄博,3
2014-07-05,11,21,25,日照,5
2014-07-05,9,21,27,威海,5
2014-07-05,11,21,32,济南,3
2014-07-05,10,23,33,德州,4
2014-07-06,10,22,34,济宁,0
2014-07-06,10,21,32,滨州,3
2014-07-06,10,20,34,淄博,3
2014-07-06,10,20,32,潍坊,4
2014-07-06,10,20,28,青岛,4
2014-07-06,10,21,29,威海,5
2014-07-06,11,23,34,济南,3
2014-07-06,10,24,34,德州,3
2014-07-06,10,20,28,日照,4
2014-07-06,10,21,33,泰安,3
2014-07-06,10,20,31,烟台,5
2014-07-06,10,23,34,枣庄,0
2014-07-06,11,22,33,东营,4
2014-07-07,10,23,30,威海,5
2014-07-07,11,22,32,烟台,5
2014-07-07,10,21,27,青岛,4
2014-07-07,11,22,35,潍坊,4
2014-07-07,10,24,34,东营,4
2014-07-07,10,23,34,泰安,3
2014-07-07,10,26,35,济南,3
2014-07-07,10,23,35,淄博,3
2014-07-07,10,25,35,德州,3
2014-07-07,10,23,34,枣庄,0
2014-07-07,11,25,34,济宁,3
2014-07-07,10,23,35,滨州,3
2014-07-07,10,21,29,日照,4
2014-07-08,10,25,32,滨州,0
2014-07-08,10,22,32,枣庄,0
2014-07-08,9,23,33,淄博,3
2014-07-08,10,22,33,潍坊,4
2014-07-08,10,25,33,济宁,3
2014-07-08,10,25,32,东营,4
2014-07-08,10,21,29,日照,4
2014-07-08,9,23,33,泰安,4
2014-07-08,10,22,30,青岛,4
2014-07-08,10,23,30,威海,5
2014-07-08,9,25,31,德州,4
2014-07-08,11,22,30,烟台,5
2014-07-08,9,25,32,济南,3
2014-07-09,10,23,30,日照,4
2014-07-09,11,23,30,泰安,3
2014-07-09,10,24,30,济宁,4
2014-07-09,8,22,30,德州,4
2014-07-09,11,23,29,淄博,4
2014-07-09,10,24,31,东营,4
2014-07-09,10,23,33,烟台,5
2014-07-09,10,23,30,威海,5
2014-07-09,9,23,31,枣庄,0
2014-07-09,11,23,29,济南,0
2014-07-09,9,23,30,滨州,3
2014-07-09,9,22,30,潍坊,4
2014-07-09,11,23,31,青岛,4
2014-07-10,10,21,34,淄博,3
2014-07-10,10,23,34,潍坊,4
2014-07-10,10,20,33,滨州,3
2014-07-10,10,24,35,枣庄,0
2014-07-10,10,23,29,日照,4
2014-07-10,9,24,33,烟台,4
2014-07-10,9,22,34,济宁,3
2014-07-10,11,23,31,威海,4
2014-07-10,10,21,34,东营,4
2014-07-10,10,22,35,济南,3
2014-07-10,9,22,34,泰安,3
2014-07-10,10,23,29,青岛,4
2014-07-10,10,21,35,德州,3
2014-07-11,9,25,31,枣庄,0
2014-07-11,5,23,33,济南,3
2014-07-11,10,23,34,淄博,3
2014-07-11,10,24,32,威海,4
2014-07-11,10,23,31,烟台,4
2014-07-11,5,23,33,泰安,3
2014-07-11,10,23,34,潍坊,4
2014-07-11,10,23,32,德州,3
2014-07-11,10,22,32,东营,0
2014-07-11,10,23,29,青岛,4
2014-07-11,10,21,32,滨州,0
2014-07-11,5,23,32,济宁,0
2014-07-11,9,24,30,日照,4
2014-07-12,9,22,33,泰安,3
2014-07-12,10,21,33,滨州,0
2014-07-12,10,23,33,淄博,3
2014-07-12,9,22,33,东营,4
2014-07-12,9,21,34,德州,3
2014-07-12,11,23,30,青岛,4
2014-07-12,5,23,33,潍坊,4
2014-07-12,9,22,30,烟台,4
2014-07-12,10,24,32,济宁,3
2014-07-12,5,24,29,威海,5
2014-07-12,10,22,33,济南,3
2014-07-12,5,22,31,日照,4
2014-07-12,10,23,33,枣庄,0
2014-07-13,9,21,34,泰安,3
2014-07-13,11,24,35,济南,3
2014-07-13,10,22,29,青岛,4
2014-07-13,11,22,35,潍坊,4
2014-07-13,5,23,31,日照,4
2014-07-13,10,23,33,威海,5
2014-07-13,10,22,34,滨州,3
2014-07-13,10,23,36,德州,4
2014-07-13,10,23,35,淄博,3
2014-07-13,10,23,35,东营,4
2014-07-13,5,23,33,济宁,3
2014-07-13,10,22,33,烟台,4
2014-07-13,10,23,34,枣庄,0
2014-07-14,10,23,36,德州,4
2014-07-14,5,23,31,烟台,5
2014-07-14,5,22,32,泰安,4
2014-07-14,5,24,33,东营,4
2014-07-14,5,23,33,潍坊,4
2014-07-14,5,23,32,滨州,0
2014-07-14,5,23,30,日照,4
2014-07-14,5,23,35,枣庄,4
2014-07-14,5,22,32,淄博,3
2014-07-14,5,22,33,济南,3
2014-07-14,5,24,35,济宁,0
2014-07-14,5,24,29,威海,5
2014-07-14,5,23,28,青岛,4
2014-07-15,10,22,34,潍坊,4
2014-07-15,10,23,35,滨州,3
2014-07-15,9,23,30,烟台,5
2014-07-15,9,23,28,威海,4
2014-07-15,10,22,30,日照,4
2014-07-15,11,23,35,德州,3
2014-07-15,9,23,28,青岛,4
2014-07-15,10,24,33,枣庄,0
2014-07-15,10,22,35,淄博,3
2014-07-15,10,24,34,济南,3
2014-07-15,9,23,35,东营,0
2014-07-15,10,22,34,泰安,4
2014-07-15,10,24,34,济宁,3
2014-07-16,9,24,33,泰安,4
2014-07-16,10,25,36,东营,4
2014-07-16,10,24,35,滨州,0
2014-07-16,11,26,35,济南,3
2014-07-16,10,23,33,烟台,5
2014-07-16,10,23,30,日照,4
2014-07-16,10,23,28,青岛,4
2014-07-16,10,25,35,枣庄,0
2014-07-16,5,26,34,德州,3
2014-07-16,5,23,31,威海,4
2014-07-16,10,24,35,济宁,0
2014-07-16,10,23,36,淄博,3
2014-07-16,5,23,35,潍坊,4
2014-07-17,10,25,36,潍坊,4
2014-07-17,10,26,35,德州,3
2014-07-17,10,23,29,青岛,4
2014-07-17,10,24,32,威海,5
2014-07-17,5,24,32,日照,4
2014-07-17,10,25,35,滨州,3
2014-07-17,10,27,35,济南,3
2014-07-17,5,25,33,枣庄,0
2014-07-17,5,23,32,烟台,5
2014-07-17,10,24,35,淄博,3
2014-07-17,10,26,36,东营,4
2014-07-17,5,24,33,泰安,4
2014-07-17,5,25,33,济宁,3
2014-07-18,5,25,35,济南,3
2014-07-18,10,25,35,泰安,4
2014-07-18,11,23,30,青岛,4
2014-07-18,10,24,35,烟台,5
2014-07-18,10,26,37,淄博,3
2014-07-18,10,26,36,德州,3
2014-07-18,10,25,37,潍坊,4
2014-07-18,10,25,36,滨州,0
2014-07-18,10,24,33,日照,4
2014-07-18,10,27,37,东营,4
2014-07-18,5,24,36,枣庄,4
2014-07-18,5,26,35,济宁,3
2014-07-18,11,24,33,威海,4
2014-07-19,11,24,29,青岛,4
2014-07-19,11,28,39,东营,4
2014-07-19,11,25,36,烟台,5
2014-07-19,10,26,37,枣庄,0
2014-07-19,11,27,39,淄博,3
2014-07-19,10,27,38,滨州,0
2014-07-19,11,29,39,潍坊,4
2014-07-19,10,26,36,泰安,4
2014-07-19,11,26,37,济宁,0
2014-07-19,11,28,38,济南,3
2014-07-19,10,25,31,日照,4
2014-07-19,11,29,38,德州,4
2014-07-19,11,26,34,威海,5
2014-07-20,10,26,37,泰安,4
2014-07-20,10,27,37,济宁,3
2014-07-20,10,29,38,济南,4
2014-07-20,10,28,39,东营,0
2014-07-20,10,24,28,青岛,4
2014-07-20,10,27,38,滨州,0
2014-07-20,10,24,31,日照,4
2014-07-20,10,26,39,潍坊,4
2014-07-20,5,28,37,德州,4
2014-07-20,10,25,33,威海,4
2014-07-20,5,26,38,枣庄,0
2014-07-20,11,26,36,烟台,5
2014-07-20,10,26,38,淄博,3
2014-07-21,7,23,29,烟台,5
2014-07-21,5,25,33,淄博,3
2014-07-21,4,23,34,济南,4
2014-07-21,5,25,32,德州,4
2014-07-21,10,28,36,枣庄,0
2014-07-21,5,26,33,东营,4
2014-07-21,10,28,34,济宁,3
2014-07-21,5,24,28,威海,5
2014-07-21,5,24,28,青岛,4
2014-07-21,6,25,33,滨州,0
2014-07-21,5,25,33,泰安,4
2014-07-21,5,24,31,潍坊,4
2014-07-21,5,26,32,日照,4
2014-07-22,5,23,29,青岛,4
2014-07-22,5,23,28,烟台,4
2014-07-22,5,28,34,枣庄,0
2014-07-22,5,26,32,济宁,3
2014-07-22,6,25,31,泰安,4
2014-07-22,7,23,28,济南,0
2014-07-22,5,24,31,东营,4
2014-07-22,5,25,30,日照,4
2014-07-22,7,23,29,淄博,3
2014-07-22,5,22,29,威海,5
2014-07-22,5,22,29,滨州,3
2014-07-22,7,23,29,潍坊,4
2014-07-22,11,24,30,德州,3
2014-07-23,10,23,27,威海,5
2014-07-23,5,24,30,泰安,4
2014-07-23,5,23,27,青岛,5
2014-07-23,5,22,28,淄博,4
2014-07-23,5,23,30,潍坊,4
2014-07-23,10,24,30,济宁,3
2014-07-23,7,25,28,日照,5
2014-07-23,5,24,29,东营,4
2014-07-23,5,26,32,枣庄,4
2014-07-23,11,23,30,德州,3
2014-07-23,5,24,29,滨州,3
2014-07-23,5,22,28,济南,3
2014-07-23,5,22,27,烟台,5
2014-07-24,6,24,27,枣庄,5
2014-07-24,7,21,26,德州,4
2014-07-24,4,22,24,潍坊,7
2014-07-24,4,20,24,东营,6
2014-07-24,4,23,25,青岛,7
2014-07-24,4,20,24,滨州,6
2014-07-24,5,21,27,济宁,4
2014-07-24,4,21,24,威海,7
2014-07-24,7,22,26,泰安,5
2014-07-24,4,23,26,日照,6
2014-07-24,7,20,24,济南,5
2014-07-24,4,28,21,烟台,4
2014-07-24,4,21,25,淄博,5
2014-07-25,8,20,28,烟台,8
2014-07-25,10,20,33,德州,4
2014-07-25,10,20,30,青岛,7
2014-07-25,9,19,31,滨州,4
2014-07-25,9,19,32,泰安,5
2014-07-25,10,18,31,淄博,3
2014-07-25,10,20,32,济宁,3
2014-07-25,11,18,30,潍坊,5
