date,climate,max_temp,min_temp,site,wind
20140916,7,14,18,滨州,0
20140916,8,14,18,德州,3
20140916,8,17,22,烟台,4
20140916,8,16,18,济宁,4
20140916,7,14,17,济南,3
20140916,7,14,18,淄博,3
20140916,7,15,17,泰安,3
20140916,8,15,18,潍坊,3
20140916,7,17,21,枣庄,0
20140916,7,15,19,东营,4
20140917,8,15,22,日照,4
20140917,8,14,22,泰安,3
20140917,9,13,24,滨州,0
20140917,9,13,24,德州,3
20140917,10,16,24,烟台,4
20140917,10,13,23,淄博,3
20140917,10,14,23,济南,3
20140917,10,18,24,威海,5
20140917,8,15,20,枣庄,0
20140917,9,14,25,东营,4
20140917,8,13,22,潍坊,4
20140917,8,15,21,济宁,0
20140917,9,17,24,青岛,4
20140918,10,13,25,潍坊,4
20140918,10,12,25,滨州,0
20140918,10,16,25,烟台,4
20140918,10,13,26,淄博,3
20140918,9,16,24,济宁,3
20140918,10,15,26,德州,3
20140918,10,13,26,济南,3
20140918,10,18,25,威海,4
20140918,10,14,25,泰安,4
20140918,10,14,26,东营,4
20140918,11,17,24,青岛,4
20140918,10,15,24,日照,4
20140918,9,16,24,枣庄,0
20140919,10,16,27,德州,3
20140919,10,15,26,滨州,0
20140919,10,15,27,潍坊,4
20140919,10,18,25,威海,5
20140919,9,16,27,东营,4
20140919,10,18,25,青岛,4
20140919,10,16,26,济宁,0
20140919,10,15,26,日照,4
20140919,10,14,27,泰安,3
20140919,11,17,25,烟台,4
20140919,10,15,28,淄博,3
20140919,11,15,26,枣庄,0
20140919,10,18,27,济南,3
20140920,11,16,29,淄博,3
20140920,10,17,26,日照,4
20140920,11,17,27,枣庄,0
20140920,10,17,27,潍坊,4
20140920,11,15,28,滨州,3
20140920,11,17,27,东营,4
20140920,10,19,25,青岛,4
20140920,8,19,24,威海,4
20140920,11,17,28,济南,3
20140920,10,18,24,烟台,4
20140920,11,16,28,泰安,4
20140920,10,17,28,德州,3
20140920,11,17,28,济宁,3
20140921,11,17,28,济宁,3
20140921,11,18,29,东营,4
20140921,10,17,28,滨州,0
20140921,11,16,27,枣庄,0
20140921,11,20,25,青岛,4
20140921,10,18,26,日照,4
20140921,11,16,28,泰安,4
20140921,10,18,28,德州,3
20140921,11,17,26,烟台,4
20140921,10,17,29,淄博,3
20140921,10,18,25,威海,4
20140921,11,16,28,潍坊,4
20140921,10,19,28,济南,3
20140922,8,19,26,德州,4
20140922,9,18,24,威海,4
20140922,9,18,25,济宁,4
20140922,9,17,26,泰安,4
20140922,8,17,25,枣庄,4
20140922,9,17,26,潍坊,3
20140922,9,17,26,淄博,3
20140922,10,17,24,烟台,4
20140922,9,19,25,滨州,3
20140922,9,20,25,东营,4
20140922,11,19,24,青岛,5
20140922,9,19,26,济南,3
20140922,10,18,25,日照,5
20140923,9,19,26,济宁,3
20140923,8,18,23,东营,4
20140923,9,18,24,淄博,4
20140923,9,20,26,青岛,5
20140923,9,18,26,泰安,4
20140923,10,19,24,潍坊,4
20140923,8,18,23,滨州,4
20140923,8,19,23,威海,5
20140923,9,18,24,济南,3
20140923,10,19,23,烟台,6
20140923,8,19,24,德州,4
20140923,9,18,27,枣庄,0
20140923,9,19,26,日照,5
20140924,10,16,27,泰安,3
20140924,10,18,23,威海,5
20140924,10,18,26,青岛,5
20140924,10,16,26,济南,3
20140924,10,18,24,烟台,5
20140924,9,17,26,济宁,0
20140924,10,16,27,德州,3
20140924,10,15,25,潍坊,4
20140924,10,16,25,东营,4
20140924,10,17,28,枣庄,0
20140924,10,17,25,日照,4
20140924,10,14,26,淄博,3
20140924,9,14,26,滨州,0
20140925,10,17,29,东营,4
20140925,10,18,27,泰安,4
20140925,10,17,27,滨州,0
20140925,10,18,27,德州,3
20140925,10,18,25,日照,4
20140925,10,16,25,烟台,4
20140925,10,17,28,淄博,3
20140925,10,17,26,威海,4
20140925,10,19,27,枣庄,0
20140925,10,19,28,济南,4
20140925,10,16,27,潍坊,4
20140925,10,18,27,济宁,3
20140925,10,19,25,青岛,4
20140926,10,19,24,威海,5
20140926,10,19,26,滨州,3
20140926,9,19,26,枣庄,4
20140926,9,18,24,烟台,5
20140926,9,20,26,泰安,4
20140926,9,20,25,济南,3
20140926,9,19,25,日照,4
20140926,10,19,26,淄博,3
20140926,10,20,25,青岛,4
20140926,10,20,25,东营,4
20140926,9,18,25,潍坊,4
20140926,8,20,26,济宁,3
20140926,9,20,26,德州,3
20140927,8,18,24,滨州,3
20140927,8,19,22,济南,3
20140927,8,19,23,淄博,3
20140927,8,19,24,潍坊,4
20140927,7,19,23,德州,3
20140927,4,19,23,枣庄,4
20140927,6,19,22,日照,4
20140927,9,19,24,威海,5
20140927,6,19,23,济宁,4
20140927,8,20,24,东营,4
20140927,6,19,21,泰安,4
20140927,7,19,23,青岛,5
20140927,8,19,24,烟台,4
20140928,8,16,23,滨州,4
20140928,8,16,21,烟台,7
20140928,7,19,23,青岛,6
20140928,8,16,25,淄博,4
20140928,7,18,23,威海,6
20140928,10,17,25,济南,4
20140928,8,18,24,枣庄,4
20140928,8,17,23,潍坊,4
20140928,9,18,25,济宁,4
20140928,8,17,25,泰安,5
20140928,6,18,23,日照,5
20140928,8,17,24,东营,5
20140928,9,16,25,德州,4
20140929,10,13,20,潍坊,5
20140929,10,14,22,济宁,3
20140929,11,13,21,日照,5
20140929,10,13,19,青岛,6
20140929,10,14,17,威海,7
20140929,10,11,21,淄博,4
20140929,10,14,22,枣庄,4
20140929,11,13,21,济南,4
20140929,10,13,21,德州,4
20140929,9,13,19,东营,6
20140929,10,11,20,滨州,5
20140929,11,13,22,泰安,5
20140929,10,11,18,烟台,7
20140930,10,10,21,日照,4
20140930,10,10,21,潍坊,4
20140930,10,9,23,淄博,3
20140930,10,11,21,青岛,5
20140930,9,12,22,济宁,3
20140930,8,11,21,德州,3
20140930,10,11,21,烟台,6
20140930,9,11,22,济南,3
20140930,9,10,22,泰安,3
20140930,9,11,22,枣庄,0
20140930,10,14,19,威海,5
20140930,9,10,21,滨州,0
20140930,10,11,23,东营,4
20141001,9,15,25,日照,4
20141001,10,14,22,潍坊,4
20141001,10,14,25,泰安,4
20141001,10,16,22,青岛,5
20141001,11,13,23,德州,4
20141001,8,14,23,淄博,3
20141001,11,15,24,济南,3
20141001,9,15,25,济宁,3
20141001,10,13,23,枣庄,0
20141001,10,15,20,威海,6
20141001,8,14,23,滨州,0
20141001,8,16,22,东营,4
20141001,11,16,20,烟台,5
20141002,11,12,22,东营,0
20141002,11,15,25,济宁,3
20141002,10,14,23,济南,3
20141002,10,12,22,青岛,5
20141002,10,12,18,烟台,5
20141002,10,13,17,威海,6
20141002,10,13,24,泰安,3
20141002,10,11,23,滨州,3
20141002,10,14,24,枣庄,0
20141002,10,13,22,潍坊,4
20141002,10,13,22,日照,4
20141002,10,12,23,德州,3
20141002,10,11,24,淄博,3
20141003,9,14,20,威海,5
20141003,8,14,19,滨州,3
20141003,10,14,22,日照,4
20141003,8,17,23,济南,3
20141003,10,14,24,枣庄,0
20141003,10,14,24,济宁,0
20141003,9,14,20,烟台,4
20141003,8,15,23,淄博,3
20141003,8,16,21,德州,3
20141003,8,14,17,东营,4
20141003,9,14,24,泰安,4
20141003,10,13,22,青岛,4
20141003,8,12,23,潍坊,4
20141004,10,14,22,德州,4
20141004,8,13,17,烟台,5
20141004,9,14,23,泰安,5
20141004,10,16,22,日照,4
20141004,10,12,21,滨州,4
20141004,10,14,22,济南,4
20141004,9,14,22,潍坊,4
20141004,10,14,24,济宁,3
20141004,10,14,24,枣庄,0
20141004,9,13,20,东营,4
20141004,9,12,21,淄博,4
20141004,10,17,21,青岛,5
20141004,9,16,19,威海,6
20141005,11,10,22,泰安,4
20141005,11,10,21,济南,0
20141005,10,13,21,日照,5
20141005,11,10,21,滨州,3
20141005,11,11,22,济宁,3
20141005,11,11,23,枣庄,4
20141005,11,12,20,东营,5
20141005,11,13,21,青岛,5
20141005,11,13,19,烟台,6
20141005,10,12,21,潍坊,4
20141005,11,10,22,德州,4
20141005,11,8,21,淄博,3
20141005,10,14,18,威海,6
20141006,10,14,21,威海,4
20141006,10,12,23,日照,4
20141006,11,10,24,济宁,3
20141006,11,9,22,潍坊,4
20141006,11,11,24,东营,4
20141006,11,10,24,淄博,3
20141006,10,9,23,泰安,4
20141006,10,10,23,枣庄,0
20141006,11,11,24,德州,4
20141006,11,13,20,青岛,4
20141006,11,11,22,烟台,4
20141006,11,13,24,济南,3
20141006,10,9,23,滨州,0
20141007,11,13,25,淄博,3
20141007,10,15,23,日照,4
20141007,11,12,24,济宁,3
20141007,10,15,22,威海,4
20141007,10,12,24,枣庄,0
20141007,10,16,22,青岛,4
20141007,11,15,25,济南,3
20141007,10,11,25,滨州,0
20141007,11,13,24,烟台,4
20141007,11,15,24,东营,0
20141007,10,15,25,德州,3
20141007,11,10,24,泰安,4
20141007,10,12,24,潍坊,4
20141008,10,14,24,烟台,4
20141008,10,17,22,青岛,4
20141008,10,13,25,东营,4
20141008,11,13,24,枣庄,0
20141008,11,15,25,德州,3
20141008,11,13,25,淄博,3
20141008,10,15,23,日照,4
20141008,11,12,24,潍坊,4
20141008,11,13,24,济宁,0
20141008,10,15,25,济南,3
20141008,10,12,25,滨州,3
20141008,10,12,25,泰安,4
20141008,11,16,23,威海,4
20141009,11,15,25,济南,3
20141009,11,16,23,青岛,4
20141009,10,14,22,烟台,4
20141009,11,10,25,滨州,3
20141009,10,14,24,枣庄,0
20141009,11,12,26,潍坊,4
20141009,11,13,24,济宁,3
20141009,11,12,25,泰安,4
20141009,10,15,23,威海,4
20141009,11,11,26,淄博,3
20141009,10,15,23,日照,4
20141009,11,14,26,德州,4
20141009,11,13,24,东营,4
20141010,11,11,25,泰安,3
20141010,10,11,27,滨州,0
20141010,10,15,24,威海,4
20141010,11,14,26,济南,3
20141010,10,17,23,青岛,4
20141010,10,13,26,东营,0
20141010,11,12,25,济宁,3
20141010,11,12,26,潍坊,3
20141010,11,14,24,烟台,4
20141010,11,12,27,淄博,3
20141010,10,15,23,日照,4
20141010,10,13,25,枣庄,0
20141010,10,14,26,德州,3
20141011,9,14,19,东营,5
20141011,9,14,20,烟台,7
20141011,9,12,22,泰安,5
20141011,8,14,20,济南,5
20141011,10,16,23,青岛,6
20141011,10,13,19,德州,5
20141011,10,14,23,枣庄,4
20141011,10,12,23,济宁,4
20141011,9,13,20,淄博,5
20141011,10,16,23,日照,6
20141011,9,15,20,威海,7
20141011,10,13,18,滨州,5
20141011,10,12,21,潍坊,5
20141012,10,10,15,潍坊,5
20141012,9,7,17,德州,4
20141012,10,8,17,淄博,3
20141012,10,12,16,威海,7
20141012,10,9,16,东营,5
20141012,9,10,17,泰安,5
20141012,10,11,16,青岛,6
20141012,9,10,17,济南,4
20141012,10,10,18,枣庄,5
20141012,9,9,16,滨州,4
20141012,10,12,18,济宁,4
20141012,10,12,17,日照,6
20141012,10,11,15,烟台,7
20141013,11,6,19,枣庄,0
20141013,10,9,19,日照,6
20141013,11,5,19,滨州,3
20141013,11,10,17,烟台,6
20141013,11,7,20,济宁,3
20141013,11,6,20,济南,3
20141013,11,4,20,泰安,3
20141013,11,4,19,淄博,3
20141013,11,6,19,潍坊,4
20141013,11,11,16,威海,5
20141013,11,9,18,青岛,6
20141013,11,6,21,德州,4
20141013,11,7,19,东营,4
20141014,10,5,24,泰安,4
20141014,10,6,24,潍坊,4
20141014,10,12,22,威海,5
20141014,11,11,24,德州,4
20141014,11,10,24,济宁,3
20141014,11,12,23,济南,4
20141014,10,9,24,日照,4
20141014,10,7,24,淄博,3
20141014,10,6,23,滨州,4
20141014,10,11,21,青岛,5
20141014,11,10,23,烟台,6
20141014,11,10,23,枣庄,0
20141014,10,10,24,东营,4
20141015,10,13,19,烟台,6
20141015,11,8,22,淄博,3
20141015,11,10,22,潍坊,4
20141015,10,11,21,东营,4
20141015,10,12,21,日照,4
20141015,11,11,23,济南,3
20141015,10,13,17,威海,6
20141015,11,13,19,青岛,5
20141015,11,10,22,德州,4
20141015,11,9,21,滨州,0
20141015,11,10,23,济宁,3
20141015,10,11,23,枣庄,3
20141015,11,8,22,泰安,4
20141016,11,8,25,泰安,4
20141016,11,16,26,济南,4
20141016,10,14,24,枣庄,4
20141016,11,14,23,威海,5
20141016,11,12,26,德州,3
20141016,11,14,25,济宁,4
20141016,10,13,24,日照,4
20141016,11,8,25,滨州,4
20141016,11,13,24,烟台,5
20141016,10,11,26,东营,0
20141016,11,9,26,淄博,4
20141016,11,10,26,潍坊,4
20141016,11,14,22,青岛,4
20141017,10,13,26,德州,3
20141017,10,15,24,烟台,5
20141017,10,12,26,潍坊,4
20141017,10,10,26,泰安,4
20141017,10,13,25,枣庄,4
20141017,11,16,26,济南,3
20141017,11,16,24,威海,6
20141017,10,14,26,济宁,3
20141017,10,14,23,日照,4
20141017,11,9,26,滨州,0
20141017,11,13,27,东营,4
20141017,11,12,27,淄博,3
20141017,11,16,22,青岛,4
20141018,8,18,22,济南,3
20141018,9,17,23,德州,3
20141018,9,16,20,烟台,5
20141018,9,17,21,东营,4
20141018,9,17,21,威海,5
20141018,8,15,20,泰安,4
20141018,8,16,20,枣庄,0
20141018,8,17,20,济宁,3
20141018,10,18,21,青岛,4
20141018,9,14,21,滨州,4
20141018,9,14,22,淄博,3
20141018,10,16,21,日照,4
20141018,8,16,20,潍坊,4
20141019,9,14,19,德州,4
20141019,8,13,18,泰安,4
20141019,8,17,20,青岛,5
20141019,8,15,19,淄博,4
20141019,7,16,19,日照,4
20141019,8,15,19,潍坊,4
20141019,7,15,19,枣庄,0
20141019,9,14,20,济南,3
20141019,8,16,19,威海,5
20141019,7,15,18,济宁,3
20141019,9,12,20,滨州,4
20141019,8,16,19,烟台,5
20141019,9,13,19,东营,4
20141020,9,11,18,滨州,5
20141020,10,11,19,淄博,3
20141020,9,12,18,潍坊,4
20141020,8,14,21,济宁,0
20141020,7,14,19,日照,5
20141020,10,12,16,烟台,7
20141020,8,13,20,泰安,5
20141020,9,12,19,德州,4
20141020,8,14,17,威海,6
20141020,9,12,17,东营,0
20141020,7,13,18,青岛,6
20141020,10,11,18,济南,4
20141020,7,15,20,枣庄,0
20141021,11,5,22,淄博,3
20141021,11,8,22,济南,3
20141021,11,5,21,泰安,3
20141021,10,11,18,烟台,5
20141021,10,8,20,东营,4
20141021,11,5,21,滨州,0
20141021,10,9,19,青岛,5
20141021,10,12,17,威海,5
20141021,11,10,19,日照,5
20141021,11,9,21,德州,4
20141021,10,8,19,潍坊,4
20141021,11,8,22,济宁,3
20141021,11,8,21,枣庄,3
20141022,10,11,21,日照,4
20141022,11,11,25,东营,4
20141022,11,11,22,烟台,5
20141022,11,8,25,滨州,4
20141022,11,10,25,淄博,4
20141022,11,12,21,威海,5
20141022,10,10,23,枣庄,3
20141022,11,13,24,济宁,0
20141022,11,13,20,青岛,5
20141022,10,11,23,潍坊,4
20141022,11,9,24,泰安,4
20141022,11,14,25,济南,4
20141022,10,13,24,德州,4
20141023,10,14,25,潍坊,4
20141023,11,18,26,济南,4
20141023,10,15,23,威海,6
20141023,11,13,26,淄博,4
20141023,11,15,25,济宁,4
20141023,11,11,25,滨州,4
20141023,11,16,21,青岛,5
20141023,10,14,23,日照,5
20141023,10,14,24,烟台,5
20141023,10,14,26,东营,4
20141023,11,13,25,泰安,4
20141023,10,14,24,枣庄,4
20141023,10,15,25,德州,4
20141024,10,14,26,潍坊,4
20141024,10,14,24,日照,5
20141024,11,16,27,济宁,4
20141024,10,14,26,泰安,4
20141024,10,13,25,枣庄,4
20141024,11,15,27,淄博,4
20141024,10,17,24,威海,6
20141024,10,17,27,德州,4
20141024,11,16,26,烟台,7
20141024,11,17,22,青岛,5
20141024,11,16,28,东营,4
20141024,11,20,28,济南,4
20141024,11,13,28,滨州,4
20141025,10,13,18,烟台,7
20141025,10,14,25,泰安,5
20141025,10,14,25,济宁,4
20141025,10,14,22,青岛,6
20141025,10,12,19,潍坊,5
20141025,10,12,21,东营,5
20141025,10,13,18,滨州,6
20141025,10,13,25,枣庄,5
20141025,10,14,24,日照,5
20141025,10,13,19,威海,6
20141025,10,11,22,淄博,4
20141025,11,13,22,济南,5
20141025,10,13,23,德州,5
20141026,10,7,16,潍坊,4
20141026,10,8,16,济南,4
20141026,11,7,17,泰安,5
20141026,10,9,14,东营,5
20141026,10,9,15,日照,5
20141026,11,7,17,德州,4
20141026,11,10,17,济宁,4
20141026,10,6,16,淄博,4
20141026,10,8,12,烟台,7
20141026,11,6,16,滨州,5
20141026,10,9,15,青岛,6
20141026,10,12,17,枣庄,4
20141026,10,9,13,威海,7
20141027,11,3,18,淄博,3
20141027,11,6,16,东营,4
20141027,11,7,16,烟台,4
20141027,10,7,17,日照,4
20141027,11,8,15,威海,5
20141027,10,8,18,济宁,0
20141027,11,7,16,青岛,4
20141027,10,6,18,德州,4
20141027,11,7,18,济南,3
20141027,10,3,17,滨州,0
20141027,11,3,18,泰安,4
20141027,10,7,17,枣庄,0
20141027,11,3,17,潍坊,4
20141028,10,10,18,德州,4
20141028,10,18,12,威海,4
20141028,9,18,13,枣庄,4
20141028,10,8,19,东营,4
20141028,9,18,14,日照,4
20141028,10,8,19,潍坊,4
20141028,10,10,19,济南,3
20141028,10,11,19,济宁,0
20141028,10,7,19,淄博,3
20141028,10,8,18,烟台,4
20141028,10,9,19,泰安,4
20141028,9,12,18,青岛,4
20141028,10,6,18,滨州,3
20141029,8,14,17,潍坊,4
20141029,10,12,17,烟台,4
20141029,9,10,18,淄博,3
20141029,8,15,17,青岛,4
20141029,9,13,18,济宁,3
20141029,9,13,18,东营,4
20141029,9,10,18,德州,4
20141029,9,12,18,济南,3
20141029,9,12,18,泰安,3
20141029,9,9,17,滨州,3
20141029,8,13,18,枣庄,4
20141029,10,15,17,日照,5
20141029,8,12,19,威海,4
20141030,8,14,17,济宁,3
20141030,8,12,16,淄博,4
20141030,8,13,17,德州,3
20141030,11,15,18,日照,5
20141030,8,13,17,威海,4
20141030,8,14,18,枣庄,3
20141030,8,12,17,滨州,0
20141030,8,13,18,东营,4
20141030,8,13,17,潍坊,3
20141030,8,13,17,泰安,4
20141030,8,12,16,济南,3
20141030,8,14,17,烟台,5
20141030,8,15,18,青岛,4
20141031,8,13,18,枣庄,0
20141031,8,11,16,滨州,3
20141031,8,11,16,烟台,4
20141031,9,13,17,青岛,5
20141031,11,12,17,济宁,3
20141031,8,12,15,潍坊,4
20141031,8,11,17,泰安,4
20141031,10,12,18,日照,4
20141031,8,11,16,东营,0
20141031,8,11,15,淄博,3
20141031,9,12,17,威海,5
20141031,8,11,15,济南,4
20141031,8,10,15,德州,5
20141101,10,7,15,德州,4
20141101,9,8,14,济宁,5
20141101,10,8,14,枣庄,4
20141101,10,7,13,潍坊,5
20141101,9,7,14,济南,4
20141101,9,5,13,滨州,5
20141101,10,9,14,青岛,7
20141101,10,9,15,日照,6
20141101,11,8,13,烟台,7
20141101,9,8,13,东营,5
20141101,9,6,13,淄博,5
20141101,9,10,14,威海,7
20141101,9,7,14,泰安,5
20141102,11,4,18,德州,4
20141102,11,4,17,东营,4
20141102,11,6,15,青岛,6
20141102,11,4,16,枣庄,4
20141102,11,2,17,滨州,3
20141102,11,2,17,淄博,4
20141102,11,1,17,泰安,4
20141102,10,2,16,潍坊,4
20141102,11,3,17,济宁,4
20141102,10,7,15,烟台,6
20141102,10,8,15,威海,7
20141102,11,5,17,济南,3
20141102,10,4,16,日照,5
20141103,10,8,17,日照,4
20141103,11,6,17,济宁,3
20141103,11,9,17,烟台,5
20141103,11,4,18,滨州,4
20141103,10,7,19,德州,4
20141103,11,10,17,威海,5
20141103,11,10,16,青岛,4
20141103,11,9,18,济南,4
20141103,10,4,17,枣庄,0
20141103,10,1,18,泰安,4
20141103,11,5,19,淄博,4
20141103,11,3,18,潍坊,4
20141103,11,6,19,东营,4
20141104,11,8,19,德州,4
20141104,10,12,17,青岛,5
20141104,10,10,19,烟台,6
20141104,11,4,19,滨州,0
20141104,10,6,18,潍坊,4
20141104,10,7,18,东营,4
20141104,11,9,19,济宁,3
20141104,10,8,17,日照,4
20141104,10,8,19,枣庄,3
20141104,10,12,19,威海,5
20141104,10,11,17,济南,4
20141104,10,5,18,泰安,4
20141104,11,8,20,淄博,3
20141105,10,9,13,威海,6
20141105,10,9,15,青岛,6
20141105,10,6,18,济宁,4
20141105,10,8,12,烟台,6
20141105,9,5,16,泰安,4
20141105,10,6,14,济南,4
20141105,10,6,12,东营,5
20141105,10,4,13,淄博,4
20141105,10,7,18,枣庄,4
20141105,10,6,15,德州,4
20141105,10,5,13,滨州,4
20141105,10,10,17,日照,5
20141105,9,6,14,潍坊,4
20141106,10,0,13,淄博,4
20141106,10,4,12,济南,0
20141106,11,5,13,枣庄,4
20141106,9,5,12,日照,5
20141106,11,3,15,济宁,4
20141106,11,6,11,威海,6
20141106,11,1,14,泰安,3
20141106,10,4,13,德州,4
20141106,10,6,12,青岛,5
20141106,10,4,12,东营,4
20141106,10,6,10,烟台,6
20141106,10,1,12,滨州,4
20141106,10,4,11,潍坊,4
20141107,10,5,12,烟台,5
20141107,10,4,14,泰安,3
20141107,9,5,13,东营,4
20141107,10,3,13,淄博,3
20141107,9,7,13,日照,4
20141107,10,6,15,济宁,3
20141107,10,6,11,威海,5
20141107,10,4,13,潍坊,4
20141107,10,7,12,青岛,4
20141107,10,7,14,枣庄,0
20141107,10,6,13,济南,0
20141107,9,4,12,滨州,0
20141107,9,7,14,德州,3
20141108,10,4,14,泰安,3
20141108,10,4,13,潍坊,4
20141108,10,6,13,济南,0
20141108,9,4,12,滨州,0
20141108,10,6,11,威海,5
20141108,9,7,14,德州,3
20141108,9,5,13,东营,4
20141108,9,7,13,日照,4
20141108,10,5,12,烟台,5
20141108,10,3,13,淄博,3
20141108,10,7,12,青岛,4
20141108,10,6,15,济宁,3
20141108,10,7,14,枣庄,0
20141109,10,3,13,淄博,3
20141109,10,16,6,枣庄,0
20141109,10,16,5,滨州,3
20141109,10,6,13,济南,0
20141109,10,5,12,烟台,5
20141109,10,4,13,潍坊,4
20141109,10,7,12,青岛,4
20141109,10,16,8,日照,4
20141109,10,16,7,东营,0
20141109,9,7,14,德州,3
20141109,10,17,4,泰安,3
20141109,10,17,6,济宁,3
20141109,10,15,9,威海,4
20141110,9,7,15,德州,4
20141110,10,6,15,淄博,4
20141110,10,5,16,泰安,4
20141110,10,7,15,东营,4
20141110,10,9,15,济南,4
20141110,10,7,18,枣庄,0
20141110,10,8,18,济宁,3
20141110,10,9,16,威海,5
20141110,10,4,15,滨州,4
20141110,10,9,15,青岛,6
20141110,10,6,15,潍坊,4
20141110,9,8,17,日照,5
20141110,8,7,15,烟台,5
20141111,11,3,10,济南,4
20141111,10,5,11,青岛,6
20141111,11,4,13,济宁,4
20141111,10,1,9,滨州,5
20141111,10,4,9,东营,5
20141111,10,4,13,枣庄,4
20141111,10,5,12,日照,6
20141111,10,2,11,淄博,4
20141111,11,3,11,泰安,5
20141111,11,3,12,德州,4
20141111,11,5,11,威海,6
20141111,10,4,10,潍坊,5
20141111,11,6,10,烟台,7
20141112,10,2,10,烟台,7
20141112,11,0,12,济南,3
20141112,11,3,10,青岛,5
20141112,9,2,9,威海,7
20141112,11,1,13,济宁,3
20141112,11,-1,12,潍坊,5
20141112,11,-3,11,滨州,4
20141112,11,0,12,德州,4
20141112,10,1,11,日照,5
20141112,11,-2,11,淄博,3
20141112,11,-4,12,泰安,4
20141112,11,0,12,枣庄,0
20141112,11,0,11,东营,4
20141113,10,0,14,德州,3
20141113,10,2,13,济南,3
20141113,11,-2,13,淄博,3
20141113,11,1,14,枣庄,0
20141113,10,3,14,日照,4
20141113,11,1,15,济宁,3
20141113,11,-4,13,滨州,0
20141113,11,1,13,东营,4
20141113,11,3,12,烟台,5
20141113,11,0,13,潍坊,4
20141113,11,4,11,威海,4
20141113,11,-2,14,泰安,4
20141113,11,4,12,青岛,4
20141114,9,6,12,济宁,0
20141114,9,3,14,潍坊,4
20141114,8,5,9,济南,3
20141114,10,2,10,泰安,4
20141114,8,0,12,滨州,0
20141114,9,5,13,日照,4
20141114,10,6,12,威海,4
20141114,8,4,13,东营,4
20141114,9,4,11,枣庄,0
20141114,11,2,12,淄博,3
20141114,10,4,10,德州,3
20141114,10,4,12,烟台,4
20141114,9,7,12,青岛,4
20141115,9,7,14,日照,4
20141115,8,3,12,滨州,4
20141115,9,4,14,济宁,3
20141115,10,3,14,枣庄,4
20141115,8,4,12,东营,0
20141115,8,3,12,德州,4
20141115,10,8,13,青岛,5
20141115,8,5,14,潍坊,3
20141115,9,4,12,济南,3
20141115,8,8,12,烟台,5
20141115,8,6,11,威海,5
20141115,9,3,13,泰安,3
20141115,11,2,12,淄博,3
20141116,10,1,12,潍坊,4
20141116,11,2,13,枣庄,0
20141116,10,6,10,烟台,4
20141116,10,2,12,东营,4
20141116,11,-2,13,泰安,4
20141116,10,-2,12,淄博,4
20141116,9,5,10,威海,5
20141116,11,-1,12,滨州,4
20141116,10,4,13,日照,4
20141116,11,1,12,济南,0
20141116,10,5,12,青岛,5
20141116,11,1,12,德州,4
20141116,11,0,13,济宁,0
20141117,11,-2,14,滨州,3
20141117,11,-4,14,泰安,4
20141117,11,2,14,日照,4
20141117,11,4,12,烟台,4
20141117,11,1,14,济南,3
20141117,11,-1,13,潍坊,4
20141117,11,4,12,青岛,4
20141117,11,0,13,东营,4
20141117,11,-4,14,淄博,3
20141117,11,5,11,威海,5
20141117,11,-1,14,济宁,3
20141117,11,0,15,枣庄,0
20141117,11,1,15,德州,3
20141118,10,0,13,泰安,4
20141118,10,5,13,威海,4
20141118,10,4,13,日照,4
20141118,10,6,13,济南,4
20141118,10,5,13,烟台,4
20141118,10,5,15,德州,4
20141118,10,7,12,青岛,4
20141118,10,4,13,济宁,4
20141118,10,1,12,潍坊,4
20141118,10,-1,14,滨州,4
20141118,10,2,14,枣庄,0
20141118,10,2,15,东营,4
20141118,10,2,14,淄博,3
20141119,10,4,17,淄博,3
20141119,10,6,16,日照,4
20141119,10,4,16,枣庄,0
20141119,10,2,16,滨州,4
20141119,10,10,15,青岛,4
20141119,11,8,17,济南,4
20141119,10,4,17,东营,4
20141119,10,7,16,烟台,5
20141119,10,8,16,威海,5
20141119,11,4,17,济宁,3
20141119,10,6,16,德州,4
20141119,10,3,17,潍坊,4
20141119,10,2,16,泰安,4
20141120,10,5,15,东营,4
20141120,10,5,16,德州,4
20141120,10,4,17,潍坊,4
20141120,11,10,15,青岛,4
20141120,10,9,15,威海,5
20141120,10,8,15,烟台,5
20141120,10,7,16,济南,3
20141120,10,7,17,日照,4
20141120,10,2,17,泰安,3
20141120,10,6,16,济宁,0
20141120,10,6,18,枣庄,0
20141120,10,2,16,滨州,0
20141120,11,5,16,淄博,3
20141121,11,5,13,东营,4
20141121,10,4,15,淄博,3
20141121,10,6,16,枣庄,0
20141121,10,8,12,烟台,5
20141121,10,5,16,泰安,3
20141121,10,9,12,威海,5
20141121,10,6,15,潍坊,3
20141121,10,4,14,德州,3
20141121,10,3,14,滨州,0
20141121,10,11,15,青岛,4
20141121,10,7,14,济南,3
20141121,9,8,16,济宁,0
20141121,10,9,15,日照,4
20141122,8,9,12,日照,4
20141122,8,7,12,威海,5
20141122,8,4,10,淄博,3
20141122,8,7,11,泰安,4
20141122,8,8,11,烟台,4
20141122,8,8,11,济宁,3
20141122,8,9,13,枣庄,0
20141122,8,6,10,潍坊,4
20141122,8,5,9,东营,4
20141122,8,3,10,滨州,0
20141122,8,9,12,青岛,5
20141122,8,6,10,济南,0
20141122,10,5,10,德州,3
20141123,9,8,10,烟台,5
20141123,9,8,12,威海,5
20141123,9,6,11,潍坊,4
20141123,9,7,13,济宁,3
